title,duration,genre,time_slot,IsTV
335   Battle Of The Power Tools,6.722666666666667,Unknown,morning,True
277   Catch As Cat Can,6.8041937,Unknown,morning,True
271   Doom Manor,6.799333333333333,Unknown,morning,True
012   Baby Puss,7.6708,Unknown,morning,True
014   The Million Dollar Cat,7.153681466666667,Unknown,morning,True
355   I Dream Of Meanie,7.146488133333333,Unknown,morning,True
141   The Year of the Mouse,5.983333333333333,Unknown,morning,True
Video ,6.8192179,Unknown,morning,True
052   The Hollywood Bowl,7.1088,Unknown,morning,True
380   The Cat Whisperer,7.1104,Unknown,morning,True
195   The Sorcerers Apprentices,7.310605533333334,Unknown,morning,True
100   Busy Buddies,6.28962295,Unknown,morning,True
Video ,6.795744116666667,Unknown,morning,True
298   Knockout Pig,6.798,Unknown,morning,True
Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,65.2,Animation|Science Fiction|Music|Adventure,evening,False
Pink Floyd Live at Pompeii [Dir Cut,91.724966665,Unknown,evening,False
Eraserhead,89.30061666666667,Horror,evening,False
In the Line of Duty 3,80.90933333333334,Action|Thriller|Crime,evening,False
First Blood,106.21865,Action|Adventure|Thriller|War,evening,False
1980 Brave New World (Burt Brinckerhoff),180.25733333333332,Unknown,evening,False
Grandma's Boy,95.08336666666666,Comedy,afternoon,False
Barely Legal,91.5004368,Comedy,afternoon,False
Redline,102.81244445,Animation|Action|Science Fiction,evening,False
Dark Star,82.9677,Comedy|Science Fiction,evening,False
Adult Swim April Fools,149.89413611666666,Unknown,evening,False
Top Gun,110.18511666666667,Action|Drama,evening,False
The Hitchhiker's Guide to the Galaxy,108.77546666666667,Adventure|Comedy|Science Fiction,evening,False
The Beach Party at the Threshold of Hell,89.54431666666666,Action|Comedy,evening,False
The Breakfast Club,97.75936666666666,Comedy|Drama,evening,False
Animal House,108.77546666666667,Comedy,afternoon,False
Mi Vida Loca,95.95307945,Crime|Drama,evening,False
SLC Punk,97.82005,Comedy|Drama|Crime|Music,evening,False
Watchmen,186.38133333166667,Mystery|Action|Science Fiction,evening,False
Planet Terror,105.55701666666667,Horror|Action|Thriller,evening,False
The Thing,109.1634,Horror|Mystery|Science Fiction,evening,False
Mad Max,89.78151666666666,Adventure|Action|Thriller|Science Fiction,evening,False
Conan the Destroyer,102.01495,Adventure|Fantasy|Action,evening,False
300,116.64778125,Action|Adventure|War,evening,False
13 Cameras,89.51094929833333,Horror|Crime|Thriller,evening,False
3-Iron,87.87376666666667,Drama|Romance|Crime,evening,False
8MM,123.32459028333334,Thriller|Crime|Mystery,evening,False
Twelve Monkeys,129.58151111666666,Science Fiction|Thriller|Mystery,evening,False
Johnos,1.5006833333333334,Unknown,evening,False
D1S2,58.794133333333335,Unknown,evening,False
D1S1,58.894933333333334,Unknown,evening,False
Blade Runner,117.61471945,Science Fiction|Drama|Thriller,evening,False
Dune,155.44356666666667,Science Fiction|Adventure,evening,False
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,94.76266666666666,Comedy|War,evening,False
Citizen Kane,119.39717495,Mystery|Drama,evening,False
Brainscan,96.04835833333334,Horror|Science Fiction,evening,False
Earth Girls Are Easy,99.94994995,Comedy|Science Fiction,evening,False
Boy Kills World,110.71093333333333,Crime|Thriller|Action,evening,False
"Aguirre, the Wrath of God",94.44106666666667,History|Adventure|Drama,evening,False
Cabin Boy,80.19413333333334,Comedy|Fantasy|Adventure,evening,False
Brazil,143.34433611666665,Comedy|Science Fiction,evening,False
Dredd,95.86346666666667,Action|Science Fiction,evening,False
Addams Family Values,94.2032,Comedy|Family|Fantasy,evening,False
Black Dynamite,84.23415,Comedy|Action,evening,False
Dazed and Confused,102.368,Comedy|Drama,evening,False
Batman,126.33315555,Fantasy|Action|Crime,evening,False
Deadpool & Wolverine,129.22015,Action|Comedy|Science Fiction,evening,False
Dirty Harry,102.49058333333333,Action|Crime|Thriller,evening,False
Blow,123.44067848333333,Crime|Drama,evening,False
Demolition Man,115.04965695,Crime|Action|Science Fiction,evening,False
East of Eden,117.735675,Drama,evening,False
Blade Runner 2049,163.44409736666665,Unknown,evening,False
ETRG,0.32666666666666666,Unknown,evening,False
Ghost Punting,87.91616166666667,Action|Comedy|Horror,evening,False
My Lucky Stars,96.2962,Action|Comedy,evening,False
Oldboy,119.97885,Drama|Thriller|Mystery|Action,evening,False
John Wick,101.216,Action|Thriller,evening,False
Human Traffic,99.46875,Comedy|Drama,evening,False
Ichi the Killer,128.6831,Action|Crime|Horror,evening,False
"Honey, I Shrunk the Kids",93.744,Adventure|Comedy|Family|Science Fiction,evening,False
Oldboy,119.97885,Drama|Thriller|Mystery|Action,evening,False
John Wick: Chapter 3 - Parabellum,130.75306666666665,Action|Thriller|Crime,evening,False
Midsommar,170.26036666666667,Horror|Drama|Mystery,evening,False
Nineteen Eighty-Four,110.51804653333333,Drama|Science Fiction|Romance,evening,False
Lucky Number Slevin,110.12942221666667,Drama|Thriller|Crime|Mystery,evening,False
Gattaca,106.45784999833333,Thriller|Science Fiction|Mystery|Romance,evening,False
Metropolis,107.532425,Animation|Science Fiction,evening,False
In Time,109.281066665,Action|Thriller|Science Fiction,evening,False
John Wick: Chapter 2,117.5031,Action|Thriller|Crime,evening,False
Castle in the Sky,124.57945,Adventure|Fantasy|Animation|Action|Family,evening,False
Mifune: The Last Samurai,79.85825069833334,Documentary,morning,False
Howl's Moving Castle,119.15028333333333,Fantasy|Animation|Adventure,evening,False
Hackers,105.30844445,Action|Crime|Thriller|Drama,evening,False
Indiana Jones and the Last Crusade,126.8894,Adventure|Action,evening,False
Nick Kroll and John Mulaney Oh Hello on Broadway,102.29297778333333,Unknown,evening,False
Jana of The Jungle,21.1296,Unknown,evening,False
No Escape,118.4183,Action|Drama|Science Fiction|Thriller,evening,False
Fight Club,139.13973333333334,Drama,evening,False
Interstellar,169.06681458333333,Adventure|Drama|Science Fiction,evening,False
Mad Max: Fury Road,120.39111111666666,Action|Adventure|Science Fiction,evening,False
How Green Was My Valley,118.608,Drama,evening,False
Jodorowsky's Dune,90.24142221666666,Documentary,morning,False
Lord of War,121.72266666666667,Crime|Drama|Thriller,evening,False
Kingsman: The Golden Circle,141.0384,Action|Adventure|Comedy,evening,False
Mr Vampire Saga 4,93.9952,Horror|Comedy,evening,False
Kingsman: The Secret Service,128.6288,Crime|Comedy|Action|Adventure,evening,False
Inception,148.13409723333334,Action|Science Fiction|Adventure,evening,False
Limitless,105.66115555,Thriller|Mystery|Science Fiction,evening,False
Raiders of the Lost Ark,115.31466666666667,Adventure|Action,evening,False
Fear and Loathing in Las Vegas,118.21885,Adventure|Drama|Comedy,evening,False
From Here to Eternity,118.08478333333333,War|Romance|Drama,evening,False
Magnum Force,122.56203333333333,Drama|Crime|Action,evening,False
Mad Max,93.19935625,Adventure|Action|Thriller|Science Fiction,evening,False
Nosferatu,95.18685351666667,Horror,evening,False
National Lampoon's Van Wilder,93.8824,Comedy|Romance,evening,False
Leon The Professional Extended,132.73194443333333,Unknown,evening,False
Le Samouraï,105.44993333333333,Crime|Thriller,evening,False
Network,121.3383,Drama,evening,False
Project X,92.98247291666667,Comedy,afternoon,False
Paranormal Activity,86.28906666666667,Horror|Mystery,evening,False
Pacific Rim,131.29813333333334,Action|Science Fiction|Adventure,evening,False
Pornostar,97.50045,Crime|Drama,evening,False
Pulp Fiction,154.45604233333333,Thriller|Crime,evening,False
Osmosis Jones,95.4064,Adventure|Animation|Action|Comedy|Family,evening,False
Predator,106.57313333333333,Science Fiction|Action|Adventure|Thriller,evening,False
Predator,106.57313333333333,Science Fiction|Action|Adventure|Thriller,evening,False
Pacific Rim: Uprising,110.70296666666667,Action|Fantasy|Science Fiction|Adventure,evening,False
REDLINE (2009),102.1353,Animation|Action|Science Fiction,evening,False
Roar,94.29671666666667,Adventure|Horror|Thriller,evening,False
Scarface,169.8864,Action|Crime|Drama,evening,False
Scott Pilgrim vs. the World,112.39770208333333,Action|Comedy|Romance,evening,False
Scarface,169.8864,Action|Crime|Drama,evening,False
Seven Samurai,207.07631388333334,Action|Drama,evening,False
Righting Wrongs,96.50126666666667,Action|Thriller|Crime,evening,False
Scooby-Doo,86.58026666666666,Mystery|Adventure|Comedy,evening,False
Scooby-Doo 2: Monsters Unleashed,92.83713333333333,Mystery|Fantasy|Adventure|Comedy,evening,False
Robots,89.79591111666667,Animation|Comedy|Family|Science Fiction,evening,False
Taxi Driver,113.7984,Crime|Drama,evening,False
The War of the Worlds,85.42014236666667,Science Fiction|Action,evening,False
The Road to El Dorado,89.44630138333333,Family|Adventure|Animation|Comedy|Fantasy,evening,False
The Waterboy,89.65762361666667,Comedy,afternoon,False
The Italian Job,99.51573333333333,Action|Crime|Comedy|Thriller,evening,False
The Congress,122.90542153333334,Drama|Science Fiction|Animation,evening,False
Supervan,90.4473,Comedy|Action,evening,False
The Book of Eli,117.60220695,Action|Thriller|Science Fiction,evening,False
D1S2,47.91931666666667,Unknown,evening,False
The Running Man,100.8007,Action|Science Fiction|Thriller|Crime,evening,False
The Lawnmower Man,108.008008,Science Fiction|Horror,evening,False
D1S1,56.8384,Unknown,evening,False
The Saragossa Manuscript,183.45903333333334,Drama|History|Comedy|Fantasy|Mystery,evening,False
The Matrix,136.2984248,Action|Science Fiction,evening,False
The Color of Pomegranates,79.74516666666666,Drama|History,evening,False
The Lord of the Rings The Fellowship of the Ring  EXTENDED (2001),228.19591111666668,Unknown,evening,False
Sexmission,116.75733333333334,Science Fiction|Adventure|Comedy,evening,False
01 The Transporter Uncut - Action 2002 Eng Rus Multi-Subs 1080p [H264-mp4],92.56035,Action,evening,False
The Fire Within: Requiem for Katia and Maurice Krafft,84.23678333333334,Documentary,morning,False
The Substance,141.1136,Horror|Science Fiction,evening,False
There Will Be Blood,158.4313,Drama,evening,False
South Park: Post COVID: The Return of COVID,62.1616,Animation|Comedy|TV Movie,evening,False
The Wolf of Wall Street,179.8741389,Crime|Drama|Comedy,evening,False
The Manchurian Candidate,0.9494833333333333,Unknown,evening,False
The Pink Panther,92.76072361666667,Comedy|Mystery|Crime|Adventure|Family,evening,False
They Live,94.44995,Science Fiction|Action,evening,False
The 7th Voyage of Sinbad,88.15473333333334,Action|Adventure|Family|Fantasy,evening,False
The Fast and the Furious: Tokyo Drift,104.23677153333334,Action|Crime|Drama|Thriller,evening,False
The Terminator,107.40995,Action|Thriller|Science Fiction,evening,False
The Terminator,107.40995,Action|Thriller|Science Fiction,evening,False
The Road,111.3447,Adventure|Drama,evening,False
The Manchurian Candidate,126.53583333333333,Thriller|Drama,evening,False
This Is the End,106.6912,Action|Comedy,evening,False
The Transformers: The Movie,85.01548333333334,Animation|Science Fiction|Action|Adventure|Family,evening,False
Twelve O'Clock High,132.496,War|Action|Drama,evening,False
Putting Everything on a Bagel - Cooking up the Multiverse,10.055783333333334,Action|Adventure|Science Fiction,evening,False
Trailer,2.7427166666666665,Action|Adventure|Science Fiction,evening,False
Lewis Carroll's Jabberwocky poem as read by Michael Palin and Annette Badland,1.4669833333333333,Fantasy|Comedy,evening,False
Music Visual,2.7178333333333335,Action|Adventure|Science Fiction,evening,False
Locations Then & Now,4.500583333333333,Drama|Western,evening,False
An Opera of Violence,28.823433333333334,Drama|Western,evening,False
Almost Everything You Ever Wanted to Know About Everything Everywhere All at Once,40.78573333166667,Action|Adventure|Science Fiction,evening,False
Trailer,1.4541833333333334,Fantasy|Comedy,evening,False
Original Opening,3.26965,Fantasy|Comedy,evening,False
VFX Breakdowns,11.396933333333333,Action|Adventure|Science Fiction,evening,False
Outtakes,8.503433333333334,Action|Adventure|Science Fiction,evening,False
The Wages of Sin,19.606716666666667,Drama|Western,evening,False
Deleted Scenes,13.859683333333333,Action|Adventure|Science Fiction,evening,False
Something to Do with Death,18.284049998333334,Drama|Western,evening,False
Trailer,2.8707166666666666,Drama|Western,evening,False
Gallery - Production,5.270716666666667,Drama|Western,evening,False
Sketch-to-Screen Comparison,7.0044,Fantasy|Comedy,evening,False
Easter Egg - Music Video,1.2131166666666666,Drama|Western,evening,False
Railroad - Revolutionizing the West,6.362266666666667,Drama|Western,evening,False
Everything Everywhere All At Once,139.3237,Action|Adventure|Science Fiction,evening,False
Satans Princess,90.91026388333333,Unknown,evening,False
Jabberwocky,106.04085,Fantasy|Comedy,evening,False
Once Upon a Time in the West,166.03444999833334,Drama|Western,evening,False
One Night Stand,93.5296,Music|Comedy|Drama,evening,False
Night of the Cyclone,87.97232888333333,Drama|Thriller|Action,evening,False
Evil Altar,85.58333333333333,Horror,evening,False
Running Cool,107.31345625,Drama|Comedy|Action,evening,False
Twelve.O.Clock.High.1949.720p.BluRay.x264-x0r[FEATURETTE-Memories of Twelve O'Clock High],29.1472,Unknown,evening,False
Twelve.O.Clock.High.1949.720p.BluRay.x264-x0r[FEATURETTE-Inspiring a Character: General Frank A. Armstrong],7.424533333333334,Unknown,evening,False
The Roller Blade Seven,91.03066666666666,Action|Drama|Science Fiction,evening,False
Sammy and Rosie Get Laid,97.7592,Drama|Comedy,evening,False
Disembodied,84.99266666666666,Horror,evening,False
Slow Bullet,95.19398778166666,Action,evening,False
Twelve.O.Clock.High.1949.720p.BluRay.x264-x0r[FEATURETTE-The Pilots Of The Eight Air Force],12.409066666666666,Unknown,evening,False
Mindbender,88.498,Drama|TV Movie|Science Fiction,evening,False
Archie: To Riverdale and Back Again,95.93194721666667,TV Movie|Comedy,evening,False
Key Exchange,97.01706666666666,Comedy|Romance,evening,False
Winners & Sinners,108.23173333333334,Action|Adventure|Comedy|Crime,evening,False
Twelve.O.Clock.High.1949.720p.BluRay.x264-x0r[FEATURETTE-WWII and the American Home Front],7.5504,Unknown,evening,False
WarGames,112.72350833333333,Thriller|Science Fiction|Drama,evening,False
The Fall Guy,127.04358333333333,Action|Comedy|Romance,evening,False
Killer Looks,96.4122882,Thriller,evening,False
Scream for Help,86.140666665,Horror|Mystery|Crime|Thriller,evening,False
Under the Silver Lake,139.40266666666668,Crime|Drama|Mystery,evening,False
The Zombie Army,90.126,Horror,evening,False
Mob Boss,98.29758381666667,Comedy|Crime,evening,False
Missile to the Moon,74.00101666666667,Science Fiction|Horror,evening,False
The Surrogate,68.23643333333334,Drama|Thriller|Crime|Horror,evening,False
Laser Moon,91.2654,Crime|Thriller,evening,False
Zombieland,86.96888888333334,Comedy|Horror,evening,False
Who Framed Rodger Rabbit,103.76213333333334,Unknown,evening,False
Savage Hunt,86.4724,Action|Thriller,evening,False
Waiting...,93.96225548333334,Comedy|Romance,evening,False
Streets of Death,93.74643055,Unknown,evening,False
Z.P.G.,94.68737055,Science Fiction|Thriller,evening,False
Murder She Purred: A Mrs. Murphy Mystery,88.37856386666667,Mystery|Comedy|Family|TV Movie,evening,False
"Yes, Madam!",93.33351666666667,Action|Comedy|Crime,evening,False
Mankillers,88.43556945,Action,evening,False
Violated,88.63530196666666,Drama|Crime,evening,False
Satan Place: A Soap Opera from Hell,67.2676,Horror|Comedy,evening,False
"Twinkle, Twinkle, Lucky Stars",94.47354999833334,Action|Comedy,evening,False
Welcome to Sodom,91.9103,Documentary,morning,False
Doctor Yes: The Hyannis Affair,109.67011611666666,Mystery|TV Movie,evening,False
Wanted,109.88616528333333,Action|Thriller|Crime,evening,False
Off the Mark,75.24866666666667,Comedy,afternoon,False
Cleo/Leo,93.8096882,Comedy|Fantasy,evening,False
Du-beat-e-o,83.64244778333334,Music,afternoon,False
Dead Solid Perfect,96.23169111666667,Drama|TV Movie,evening,False
J.O.E. and the Colonel,92.91533333333334,Science Fiction,evening,False
Secret Games 2: The Escort,91.5628,Drama,evening,False
Hit List,86.52611111666667,Action|Thriller|Crime,evening,False
Urban Warriors,88.45503333333333,Science Fiction|Action,evening,False
Dead Man Walking,90.32356666666666,Action|Science Fiction,evening,False
Where Evil Lies,82.76679456666666,Thriller,evening,False
George Romero's Golden Tales 2,101.32733333333333,Unknown,evening,False
City in Fear,135.1812924,Drama|Thriller|TV Movie,evening,False
On the Edge,95.55587708333333,Drama,evening,False
Vixens of Bandelero,119.93048603333334,Comedy,afternoon,False
Space Freaks from Planet Mutoid,84.43266666666666,Science Fiction,evening,False
Satan Place: A Soap Opera from Hell,67.26608778333333,Horror|Comedy,evening,False
Scorned 2,95.35081111666666,Thriller|Drama,evening,False
Hard Rock Nightmare,83.74545011666666,Horror,evening,False
Doin' Time,80.422703465,Comedy,afternoon,False
Dad's Week Off,99.5224,Comedy|TV Movie,evening,False
Scary Movie,82.0024,Comedy|Horror|Thriller,evening,False
The Sleep of Death,86.034281665,Horror,evening,False
Human Highway,84.58783666666666,Science Fiction|Comedy|Drama,evening,False
Night Eyes II,98.3141882,Thriller|Romance,evening,False
Fright House,116.0944507,Horror,evening,False
Satan's Princess,90.90956875,Crime|Horror|Thriller,evening,False
Outlaw of Gor,89.241375,Science Fiction|Action|Fantasy,evening,False
The Lords of Magick,100.89533333333334,Fantasy|Comedy,evening,False
Breaking Home Ties,94.00373333333333,Drama|TV Movie,evening,False
Hoodlums,88.96457013333334,Unknown,evening,False
Fascination,78.7532,Horror,evening,False
Pink Motel,87.6132,Comedy,afternoon,False
Total Exposure,94.23580833333334,Action|Crime|Thriller,evening,False
The House of Usher,91.68501835,Horror,evening,False
Sunday Drive,93.77958351666666,Comedy|Family|TV Movie,evening,False
Neighbor Hoodz,94.73208333333334,Horror|Crime,evening,False
Twisted Nightmare,90.672,Horror,evening,False
The Underachievers,89.17297278333334,Unknown,evening,False
Bits and Pieces,85.99946666666666,Horror,evening,False
Ghost Writer,94.97821666666667,Comedy,afternoon,False
Wizards of the Lost Kingdom,72.4512,Adventure|Fantasy,evening,False
Scarab,90.18466666666667,Horror|Adventure,evening,False
"The Girl, the Gold Watch & Everything",93.8012,Science Fiction|Comedy|TV Movie,evening,False
Slammer Girls,80.68894166666666,Comedy,afternoon,False
Lucky Stiff,82.46357468333333,Comedy|Horror,evening,False
Masters of Menace,97.52909833333334,Comedy,afternoon,False
Club Life,93.79995625,Action|Drama,evening,False
Getting Even,90.01103221666666,Action|Adventure,evening,False
The Gumshoe Kid,93.65,Comedy,afternoon,False
Poison Ivy,96.9308618,Comedy|Romance|TV Movie,evening,False
Mad at the Moon,96.2188,Horror|Romance|Western,evening,False
The Refrigerator,88.13276666666667,Fantasy|Comedy|Horror,evening,False
Crash and Burn,84.45111778333333,Science Fiction|Thriller|Action|Horror,evening,False
Runners,102.06466666666667,Drama,evening,False
Swift Justice,94.5188,Unknown,evening,False
Mind Twister,91.60957361666667,Thriller|Drama|Mystery,evening,False
A Man Called Rage,87.98466666666667,Action|Science Fiction|Thriller,evening,False
Summer Camp Nightmare,89.280353565,Thriller|Drama|Horror,evening,False
Against the Law,84.7973,Adventure|Drama|Action|Thriller,evening,False
Wild Cactus,95.18745,Thriller,evening,False
Twists of Terror,86.88,TV Movie|Horror|Thriller,evening,False
Going Under,80.36508731666666,Unknown,evening,False
Cannibal Campout,87.69149278333333,Horror,evening,False
Fatal Pulse,85.98876655,Horror|Thriller,evening,False
Freakshow,102.04933333333334,Horror,evening,False
Severed Ties,94.751325,Comedy|Horror,evening,False
Hog Wild,90.49429278333334,Comedy,afternoon,False
Timesweep,83.74733333333333,Horror,evening,False
Innocent Prey,89.6692,Horror|Thriller,evening,False
24 Hours to Midnight,86.70050278333333,Action,evening,False
Devil Worship: The Rise of Satanism,64.54503611666667,Documentary,morning,False
14 Going on 30,82.03195,Science Fiction|Romance|Comedy|Family|TV Movie,evening,False
The Last of the Finest,107.61417333333333,Crime,evening,False
Truth or Dare? - A Critical Madness,87.27885833333333,Horror,evening,False
Coast to Coast,94.43948403333333,Comedy|Drama|Romance,evening,False
Deadly Twins,87.62976444833333,Action|Drama,evening,False
"Butcher, Baker, Nightmare Maker",92.7016368,Thriller|Horror,evening,False
Spasms,86.4871,Horror|Science Fiction,evening,False
Deadly Innocents,93.88373333333334,Thriller,evening,False
The Night Stalker,91.29398055,Action|Crime|Horror|Thriller,evening,False
Hollywood Hot Tubs,102.94044043333334,Comedy,afternoon,False
Dream a Little Evil,87.103127215,Horror,evening,False
New York Nights,96.57926055,Drama,evening,False
Raiders of Atlantis,92.1010368,Science Fiction|Action,evening,False
Dead On,87.82,Thriller,evening,False
Getting Physical,95.47871666666667,Comedy|Drama|TV Movie,evening,False
Rivals,97.80326111666666,Drama,evening,False
They Still Call Me Bruce,94.50899791666667,Comedy,afternoon,False
Riding the Edge,99.84210346666667,Adventure|Action,evening,False
Fists Of Steel,94.85365,Action,evening,False
Death Row Diner,85.05107721666667,Horror,evening,False
Ladykillers,91.49844288333334,Thriller|Mystery|Horror|TV Movie,evening,False
Wired to Kill,96.470679865,Action|Science Fiction,evening,False
Firebird 2015 A.D.,97.64693333333334,Action|Science Fiction|Romance,evening,False
S+H+E: Security Hazards Expert,92.18466666666667,Action|Adventure|TV Movie,evening,False
Ironmaster,84.47259445,Adventure|Action,evening,False
Night Wars,89.11541528333333,Horror|Science Fiction|War,evening,False
The Demons of Ludlow,92.68158333333334,Horror,evening,False
Over the Summer,97.60514653333334,Drama,evening,False
Deadly Passion,99.67498333333333,Thriller|Crime|Drama,evening,False
Turning to Stone,97.97399999833333,Drama|TV Movie,evening,False
Killer Image,97.48855,Thriller,evening,False
Mr. Stitch,98.50062445,TV Movie,evening,False
Bedroom Eyes,89.70002708333334,Mystery|Thriller|Comedy,evening,False
Things II,83.2588,Horror,evening,False
One Night Only,86.09990278333333,Comedy,afternoon,False
Night Shade,93.65133555,Horror,evening,False
End of the Road,109.71404888333333,Drama|Comedy,evening,False
Hanna's War,149.98247153166668,Drama|War,evening,False
Even Hitler Had a Girlfriend,98.06666666666666,Comedy,afternoon,False
Sphinx,117.35390333333334,Adventure|Mystery|Thriller,evening,False
Hour of the Assassin,93.1931,Action,evening,False
Lunch Wagon,103.21199778333333,Comedy|Crime,evening,False
Discretion Assured,98.44835,TV Movie|Drama|Thriller|Crime,evening,False
Fists Of Steel,94.853091665,Action,evening,False
Kill Crazy,94.58963403333334,Action,evening,False
Key Exchange,97.01706666666666,Comedy|Romance,evening,False
Blood Lake,82.16208,Horror,evening,False
Pale Blood,93.88615346666667,Horror|Thriller,evening,False
Outlaw of Gor,89.24533333333333,Science Fiction|Action|Fantasy,evening,False
Look Who's Toxic,90.36798333333333,Horror,evening,False
The Dangerous,102.21616666666667,Thriller|Action,evening,False
Scream for Help,86.14,Horror|Mystery|Crime|Thriller,evening,False
Deadly Games,87.23445668333333,Horror|Mystery|Crime,evening,False
Kid,91.60736658333333,Thriller|Action,evening,False
The Devil's Gift,97.12458333333333,Horror,evening,False
To Kill a Stranger,93.7526868,Crime|Thriller,evening,False
If Looks Could Kill,85.66133333333333,Horror|Thriller|Crime|Action,evening,False
Memories of Murder,94.5776,Action|Crime|Thriller|TV Movie,evening,False
Eyes of Fire,85.78013888333334,Horror|Drama,evening,False
Top Line,87.93333333333334,Thriller|Science Fiction|Horror|Comedy|Fantasy,evening,False
Phantom Brother,86.59317333333334,Comedy|Horror,evening,False
The Wrong Man,104.78628345,Romance|Thriller,evening,False
The Blue Yonder,86.03133333333334,Adventure|Science Fiction|TV Movie,evening,False
Takin' It Off,89.58393888333333,Comedy,afternoon,False
By the Sword,91.2001368,Drama,evening,False
Invasion of the Mindbenders,83.82991616666666,Science Fiction|Comedy,evening,False
Treasure of the Moon Goddess,90.8247136,Adventure|Drama,evening,False
Prime Risk,98.48039999833334,Drama|Thriller,evening,False
The Man Who Saw Tomorrow,87.516,Documentary|Drama,evening,False
Demented,90.53775998333333,Crime|Horror|Thriller,evening,False
Return of the Family Man,87.31266666666667,Horror,evening,False
Blood Clan,94.4584,Drama|Thriller,evening,False
Caroline at Midnight,89.414414415,Thriller|Romance,evening,False
Lone Wolf and Cub: Baby Cart to Hades,97.97913125,Drama|Action,evening,False
Deadly Force,95.42519096666666,Action|Crime|Drama|Thriller,evening,False
Blood Nasty,80.89748333333333,Horror,evening,False
Cards of Death,94.15183555,Thriller|Horror,evening,False
Blue Movies,92.29854988333334,Comedy,afternoon,False
Monkey Shines,108.70936388333334,Horror|Science Fiction,evening,False
Ups & Downs,97.07390896666666,Comedy,afternoon,False
The Death Merchant,83.79037333333333,Thriller|Action,evening,False
Tales of the Third Dimension,93.93495221666667,Comedy|Horror,evening,False
Phobia,90.20747846666667,Thriller|Horror,evening,False
The McPherson Tape,65.6852,Horror|Science Fiction|Thriller,evening,False
Dead Wrong,93.20144166666667,Action|Crime|Thriller,evening,False
HorrorVision,106.53226666666667,Horror,evening,False
Certain Fury,92.79200486666667,Action|Crime|Drama,evening,False
Paura il diavolo,41.32053333333333,Short|Horror,evening,False
Killer Looks,96.41159305,Thriller,evening,False
Invasion from Inner Earth,95.93542291666667,Science Fiction|Horror,evening,False
Hot Blood,90.54323055,Crime,evening,False
Shallow Grave,89.1563786,Horror|Drama,evening,False
My Brother Has Bad Dreams,98.12358111666667,Drama|Horror|Thriller,evening,False
Deadline,99.47722221666666,Drama|Action|War,evening,False
Ironmaster,84.48123333333334,Adventure|Action,evening,False
The Pursuit of D.B. Cooper,101.15,Adventure|Crime|Thriller,evening,False
Alien Private Eye,95.65866666666666,Unknown,evening,False
Boca,91.89013166666666,Drama|Thriller,evening,False
Disconnected,84.08213333333333,Unknown,evening,False
Screen Test,85.01757153333334,Comedy,afternoon,False
Witch Hunt,98.20601663333333,TV Movie|Mystery|Comedy|Fantasy,evening,False
Turnaround,86.93533333333333,Thriller,evening,False
Let's Talk About Sex,85.9404,Drama,evening,False
Deadly Obsession,95.9488,Crime|Horror|Thriller,evening,False
Hotel Room Standard Service,100.58808808333333,Unknown,evening,False
Sole Survivor,174.853279,Mystery|Science Fiction|TV Movie|Thriller|Drama,evening,False
Female Mercenaries on Zombie Island,120.36660105,Action|Horror,evening,False
Sorority Babes in the Dance-A-Thon of Death,68.75675,Science Fiction|Comedy|Horror,evening,False
Sky High,104.40681666666667,Adventure|Comedy|Action,evening,False
Carnosaur,88.17066666666666,Horror|Science Fiction,evening,False
Abducted,90.38493333166667,Crime|Thriller|Horror,evening,False
The Concrete Jungle,101.86843333333333,Crime|Drama,evening,False
Death Chase,87.07865833333334,Action,evening,False
The Night Brings Charlie,76.95910445,Horror,evening,False
Adventures in Dinosaur City,88.25296675,Fantasy|Adventure|Family,evening,False
Goblin,75.23293555,Horror,evening,False
Paramedics,91.64224513333333,Comedy,afternoon,False
Night of the Zombies,78.04693581666666,Horror|Science Fiction,evening,False
Blackout,94.044,Thriller|Crime|TV Movie|Horror,evening,False
Knights & Emeralds,90.10807361666667,Romance|Comedy|Drama|Music,evening,False
Sweater Girls,78.62399999833333,Comedy,afternoon,False
Hollywood Harry,98.52481528333334,Comedy|Crime|Thriller,evening,False
Legal Tender,93.68525833333334,Thriller|Action,evening,False
Rebel High,84.9547737,Comedy,afternoon,False
Deadline,90.04884778333333,Horror|Thriller|Drama,evening,False
Slipping Into Darkness,87.162075,Thriller,evening,False
Super Force,91.38986666666666,Science Fiction|Action|TV Movie,evening,False
Possession,92.70539054833333,Horror|Thriller|Drama,evening,False
Mayhem,80.7146035,Crime|Action,evening,False
Caged Heat 3000,86.20866666666667,Science Fiction,evening,False
Lethal Woman,96.00076596666666,Action|Crime|Thriller,evening,False
Kamillions,90.6576,Horror|Comedy|Romance|Science Fiction,evening,False
Cold Heaven,98.56866666666667,Drama|Mystery|Thriller,evening,False
Steven King's Golden Tales (1985),106.6368,Unknown,evening,False
Missing Pieces,92.80747191666667,Comedy|Mystery|Thriller,evening,False
Monkey Shines,108.7119,Horror|Science Fiction,evening,False
Iced,86.57,Horror,evening,False
The Trouble with Spies,88.91660555,Comedy|Adventure|Action,evening,False
The Sandgrass People,86.36853333333333,Adventure,afternoon,False
A Day of Judgment,105.75634513333334,Horror,evening,False
